model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
two_way_country_year_cluster,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.02737038957306706,0.057849353485120235,0.47313216006998515,0.6389752423545763,-0.08995353719070279,0.1446943163368369,1749,37,0.7516932952669643,ok,1887,138,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,contemporaneous_export_growth,0.043068668283828146,0.018656241111146783,2.308539433385397,0.024684538646114727,0.005695726429335246,0.08044161013832105,1756,57,0.7499771798938369,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.1051411608224005
contemporaneous_export_growth,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.00371715072817215,0.01898835463444295,-0.1957594957400688,0.845507023714005,-0.04175539591581196,0.03432109445946766,1756,57,0.7499771798938369,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.018114403076310848,0.05921473239424007,0.30591041019502896,0.7608072251614568,-0.10050696001151099,0.1367357661641327,1756,57,0.7499771798938369,ok,1887,131,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,future_export_growth,0.020713484484305794,0.019256278867480874,1.0756743100187327,0.28668558136750666,-0.017861477436521674,0.05928844640513326,1702,57,0.7534553801721224,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.6995495810715299
future_export_growth_placebo,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,-0.008343490013008534,0.01808283793741069,-0.4614037930267073,0.6462961890784955,-0.044567767281556696,0.02788078725553963,1702,57,0.7534553801721224,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.023177507466403402,0.05929757739528452,0.3908676961943901,0.6973781444664351,-0.09560981410086367,0.14196482903367047,1702,57,0.7534553801721224,ok,1887,185,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.07613324840714125,0.02365055972001612,3.219088651957255,0.0021411433183967394,0.02875548415246164,0.12351101266182087,1749,57,0.7916036331597551,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.012846859910380436
region_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.0006800784291778397,0.019735451868365905,0.03445973437618331,0.9726330879883522,-0.03885478235839505,0.04021493921675073,1749,57,0.7916036331597551,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,0.004262683078573193,0.08059997410607954,0.05288690382161878,0.9580102330676769,-0.15719846698880943,0.16572383314595582,1749,57,0.7916036331597551,ok,1887,138,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
