year,import_bin,import_bin_label,cmd_code,display_name,product_description,countries_with_imports,reporter_count,pooled_import_value_usd,summed_total_import_share,summed_total_import_share_pct_points,avg_total_import_share,summed_bin_import_share,summed_bin_import_share_pct_points,avg_bin_import_share,pooled_share_of_total_imports,pooled_share_of_bin_imports
2024,intermediates,Intermediates,551339,"Fabrics, woven; of yarns of different colours, containing less than 8...","Fabrics, woven; of yarns of different colours, containing less than 85% of synthetic staple fibres (other than polyester, plain weave), mixed mainly or solely with cotton, not exceeding 170g/m2",50,56,12652807.273,0.00012504591889298731,0.01250459188929873,2.2329628373747734e-06,0.0002733803046508841,0.02733803046508841,4.881791154480073e-06,6.778190163194789e-07,1.339830263739881e-06
2024,intermediates,Intermediates,520543,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibre...","Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",39,56,45556682.635,0.00012372999187271032,0.012372999187271031,2.2094641405841128e-06,0.00024319617976709904,0.024319617976709906,4.342788924412483e-06,2.4405007635205116e-06,4.8240853427220385e-06
2024,intermediates,Intermediates,521111,"Fabrics, woven; containing less than 85% by weight of cotton, mixed m...","Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, plain weave, weighing more than 200g/m2",45,56,17812527.565,0.0001225765231513014,0.012257652315130142,2.188866484844668e-06,0.00026064571184237107,0.026064571184237106,4.654387711470912e-06,9.542285480026297e-07,1.8862030370299985e-06
2024,intermediates,Intermediates,550620,"Fibres; synthetic staple fibres, of polyesters, carded, combed or oth...","Fibres; synthetic staple fibres, of polyesters, carded, combed or otherwise processed for spinning",47,56,40680959.221,0.00012248507787401258,0.012248507787401258,2.1872335334645103e-06,0.00024511176546631084,0.024511176546631083,4.376995811898408e-06,2.1793051270884596e-06,4.30778554879074e-06
2024,intermediates,Intermediates,510129,"Wool; (not carded or combed), degreased, (not carbonised), (other tha...","Wool; (not carded or combed), degreased, (not carbonised), (other than shorn)",39,56,71905839.683,0.0001224311537670569,0.012243115376705688,2.1862706029831588e-06,0.0002462589852551864,0.024625898525518643,4.3974818795569e-06,3.852042038572921e-06,7.614248606512502e-06
2024,intermediates,Intermediates,854081,Valves and tubes; receiver or amplifier,Valves and tubes; receiver or amplifier,46,56,76981387.813,0.00012228462443399706,0.012228462443399707,2.1836540077499474e-06,0.00026637051334082773,0.026637051334082774,4.756616309657638e-06,4.123942413448628e-06,8.151708226572767e-06
2024,intermediates,Intermediates,121293,"Sugar cane; fit for human consumption, fresh, chilled, frozen or drie...","Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",36,56,194425777.705,0.00012105084031612165,0.012105084031612165,2.1616221485021724e-06,0.0002222671765272796,0.02222671765272796,3.969056723701421e-06,1.041551384982933e-05,2.0588122098105528e-05
2024,intermediates,Intermediates,521131,"Fabrics, woven; containing less than 85% by weight of cotton, mixed m...","Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2, dyed, plain weave",49,56,25924218.35,0.00012073906481601192,0.012073906481601192,2.156054728857356e-06,0.00026552180857277537,0.026552180857277535,4.7414608673709884e-06,1.3887770359345759e-06,2.7451656821842405e-06
2024,intermediates,Intermediates,520528,"Cotton yarn; (not sewing thread), single, of combed fibres, 85% or mo...","Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, measuring less than 83.33 decitex (exceeding 120 metric number), not for retail sale",32,56,66924786.627000004,0.00012052446754952033,0.012052446754952033,2.152222634812863e-06,0.00023307813490672995,0.023307813490672995,4.1621095519058915e-06,3.585203825534011e-06,7.086795252823628e-06
2024,intermediates,Intermediates,390720,"Polyethers; in primary forms, excluding polyacetals","Polyethers; in primary forms, excluding polyacetals",1,56,868255.1579999999,0.00012041549973589339,0.01204154997358934,2.1502767809980962e-06,0.00026789055538602147,0.026789055538602148,4.783759917607526e-06,4.651298675557355e-08,9.194122001834842e-08
2024,intermediates,Intermediates,520841,"Fabrics, woven; containing 85% or more by weight of cotton, of yarns...","Fabrics, woven; containing 85% or more by weight of cotton, of yarns of different colours, plain weave, weighing not more than 100g/m2",45,56,22635701.311,0.00011946791358419609,0.011946791358419608,2.1333555997177873e-06,0.0002431588179957262,0.02431588179957262,4.342121749923682e-06,1.2126090649514597e-06,2.396938244856668e-06
2024,intermediates,Intermediates,540774,"Fabrics, woven; containing 85% or more by weight of synthetic filamen...","Fabrics, woven; containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), printed",52,56,17762211.792999998,0.00011938241342373564,0.011938241342373564,2.1318288111381363e-06,0.0002432075245926617,0.024320752459266168,4.3429915105832445e-06,9.51533099763631e-07,1.88087500249865e-06
2024,intermediates,Intermediates,450200,"Cork; natural cork, debacked or roughly squared, or in rectangular (i...","Cork; natural cork, debacked or roughly squared, or in rectangular (including square) blocks, plates, sheets or strip, (including sharp-edged blanks for corks or stoppers)",47,56,24390710.046,0.00011937800226756712,0.011937800226756713,2.1317500404922702e-06,0.00023595098620194779,0.02359509862019478,4.213410467891925e-06,1.3066260106555368e-06,2.5827795183026454e-06
2024,intermediates,Intermediates,382790,"Mixtures containing halogenated derivatives of methane, ethane or pro...","Mixtures containing halogenated derivatives of methane, ethane or propane; n.e.c. in subheading no 3827",44,56,27999511.947,0.0001187389379758901,0.01187389379758901,2.1203381781408947e-06,0.0002544164296528003,0.02544164296528003,4.543150529514291e-06,1.4999518475113216e-06,2.9649225398848736e-06
2024,intermediates,Intermediates,410530,"Tanned or crust skins; of sheep or lambs, without wool on, whether or...","Tanned or crust skins; of sheep or lambs, without wool on, whether or not split, but not further prepared, in the dry state (crust)",38,56,46195331.633999996,0.00011868446385532659,0.011868446385532659,2.119365425987975e-06,0.00023938959975674737,0.023938959975674738,4.2748142813704886e-06,2.474713600793339e-06,4.8917131219417005e-06
